NUM, PINYIN, EXPECTED
295,Gam2daai6gaa1dou1hou2soen3dak1go3Daai6gaa1ze1hai6zau6syun3ngo5dei6ceot1fau4dou1waa6bei2ting1,咁大家都好信得過大家啫係就算我哋出埠都話比大對方聽
296,M4wui6ging1zyu6waa6jat1waa6bi2jan4ting1wui6bei2jan4pau3po3gam2lo3,唔會驚住話一話咗俾人聽就會俾人爆破咁咯
297,Li1ngo5lam2dou1hou2laan4dak1ga3la3,呢個我諗都好難得嘎啦
299,wui6gaa3Ngo5gei3dak1go2zi3seoi2caam3Li1dou6li1dou6jan1mai6hai6dai1ge3dei6fong1,會㗎我記得果次水浸哩到哩到因為係低嘅地方
300,Ha6go2dou6di1seoi2jat1lou6lau6lok6lei4,哈果度一路啲水流落去
301,Gam2daai6gaa1dou1,咁大家都
302,wui6,會
303,bong1zo4daai6gaa1ge3,幫助大家嘅
304,Ha6jan1wai6,哈因為
305,go2zan6si4go3seoi2wai2,果陣時果啲水位
306,zan1hai6,真係
307,zing2dou2hou2do1ah3go2di1je5lo3gam2Gam2ngo5dei6dou1,整到好多啊果啲嘢咯咁我哋都
308,jau6bong1gaat3lei4,又幫隔離
309,tai2seng2keoi5gei2si4heoi3,提醒佢幾時去
310,heoi3bou1di1ah3bui3soeng3ah3,去報啲啊賠賠償啊
311,Gaat3lei4jau6tai4seng2gei2si4dou3kei4heoi3ting1,隔離又提醒幾時到期去聽
312,heoi3go2dou6ting1je5Ting1zing1zo2keoi5dei6gei2si4jau5me1je5zou6gam2joeng2,去果度聽嘢聽清楚佢哋幾時有啲嘢做咁樣
313,Li1di1dou1hai6,哩啲都係
314,loen4geoi1ho2ji3wu4soeng1bong1zo4jat1di1dei6fong1lo3,鄰居可以互相幫助嘅一啲地方咯
315,Jau5si4bin1go3heoi3zo2,有時邊個去咗
316,loi6hang4ngo5dei6jiu3bong1keoi5dei6lo2soen3ah3,旅行我哋要幫佢哋去攞信啊
317,sou3ja2go3go3cin4mun2ah3,仲有個個前門啊
318,Go2di1zou2dei6daai6gaa1dou1hai6ge3,果啲草地大家都係嘅
319,gam2jyu4gwo2ngo5dei6daak1han6lei4bong1keoi5cin2mai6keoi5ah3keoi5dei6han4jau5si4zau6bong1ngo5dei6cin2mai6,咁如何我哋得閒又幫佢剪埋佢喇佢得閒又成日幫我哋剪埋
320,Gam2li1di1dou1hai6hou2siu2siu2ge3si4daan6hai6daai6gaa1jau6ho2ji3piu2si4jat1di1gwaan1sam1ngoi3sam1ha6,咁哩啲都係好少少嘅事大家又可以表示一啲關心愛心哈
321,Gam2,咁
322,jau6jau6jau6si3go3jau5je5ngaai3gau1la3Mei4gaa1jau5jat1ci3le3,又又又未試過有嘢嗌交咁亦都有一次咧
323,hou2kei4kwaai3Ngo5sai3leoi5le3zau6bei2jan4tau1zo2di1,好奇怪我細女咧就俾人偷咗佢果啲
324,keoi5di1zing3gin2,佢啲證件
325,kei4saat3hai5jaap6bin6ge3,就其實系入邊嘅
326,Keoi5zou6gaan2gung1go2zan4si4jan4dei6tau1zo2dou1m4zi1,佢做梗工果時定偷咗都唔知
327,Gam2kei4kwaai3go2jat6le3,咁奇怪果日咧
328,jau5jan4le3zau6caap1dou2,有個人咧就執到
329,Keoi5daa2dim6waa2,佢打電話
330,Daan6hai6keoi5waan2go3le3zau6le2waan2zo2ngo5,但係佢搵嘅咧就咧搵到我
331,tung4ngo5sai3leoi5jat1joeng3ming2ge3jan4le3kei4saat3hai6zyu6ngo5gaat3gaat3gei2gaan1uk1ge3,同我細女一樣名嘅人咧其實住我又隔幾間屋嘅
332,Gam2ah3daa2dim6waa2lei4waan2,咁佢又打電話嚟搵
333,zau6m4hai6daa2zo2lei4li1dou6jan1wai6keoi5wan2zo2go2go2gaa1jan4l3zau6daa2zo2go2dou6tung4ngo5sai3leoi5jat1joeng3mwng2ge3,就唔係打咗嚟呢到因為佢搵咗果個果家人咧就打咗去果度同我細女一樣名嘅
334,Gam2,咁
335,hou2zoi6jan1mai6gam2le3jan1mai6jyu4gwo2go2go3sai1jan4lei4ge3daa2lei4ngo5dei6uk1kei5le3ngo5ngo5lou5jan4gaa1m4sik1ting1m4sik1gong2jing1man4,好在因為咁咧因為如果果個係西人嚟嘅打嚟我哋屋企咧我我老人家唔識聽唔識講英文
336,Keoi5zau6daa2zo2heoi3go2gaan1Go2gaan1go2go3leoi5zai2tung4ngo5leoi5joeng3go2go3leoi5zai2zau6hai6uk1kei5,佢就打咗去果家果家果個女仔同我個女一樣嘅個女仔就系屋企
337,Gam2keoi5zau6waa6mou5ah3ngo5mou5m4gin3,咁佢就話冇啊我冇唔見
338,Gam2ah3m4zi1hai6m4hai6ngo5gaat3lei4,咁啊唔知係唔係我隔離
339,gaat3gei2gaan1go2go3,隔幾街果個
340,Go2go3m4gin3zo2,果個唔見咗張卡
341,Hou2hou2kei4miu6zan1kei4miu6Gam2zung1ji3zau6,好好奇妙奇妙得真奇妙咁終於就
342,so2ji3go2go3,所以果個
343,gaat3lei4go3uk1go2go3leoi5zai2zau6sik1gong2zung1man2zau6daa2lei4li1dou6man6ah3maa4ma4hai6m4hai6,隔離個屋個女仔就識講中文就打嚟呢到問啊嬤嬤係咪
344,lei5go3syun1m4gin3zo2kaat1daan6hai6ngo5maa4maa4gam1bun2dou1m4zi1dou3me1si4faat3sang1,你個孫唔見咗卡但係我嬤嬤根本就不知道咩事發生
345,jau6tung1zi1ngo5dei6gam2,就通知我哋咁
346,zung1jyu1zau6hai6,終於就係
347,heoi3dou3faan1faan1heoi3jau5jan4caap1dou2,去到翻返去到有人執到
349,zau6dang2zo2hoeng2,抌咗響
350,go2go3go2di1go2dou6la3,果個響果個哋果度喇
351,me1mat1mat1,咩乜乜
352,go2di1dei6fong1,果啲地方
353,Ah2,啊
354,Ngo5gok3dak1gei2kei4kwaai3wo3,我覺得幾奇怪喔
355,Tung4tiu4gai1jau5jan4tung4meng4tung4seng3sin1hou2siu3,同條街有個人同名同姓先至好笑
356,Daan6hai6le3jau6zeoi3kei4kwaai3zau6hai6keoi5cap1kat1le3keoi5zing2co3zo2ji3wai6keoi5ge3Dim2zi1hai6ngo5dei6,但係咧又最奇怪就係佢哋執卡咧佢整錯咗以為佢嘅點知係我哋
357,gam2zung1ji3jau6wan2dak1faan1wo3zan1hai6kei4kwaai3la3,咁終於又搵得返個喔真係奇怪
359,Li1gin3si4hai6ngo5dei6gok3dak1hou2hou2siu3,哩件事係我哋覺得好好笑
360,La4ji4go2daa2ngaam1zo2keoi5dei6le3zau6gaan2hai6tung4ah3dou1m4zi1gong2mat1Zung6laau3gaau3di1dim1,又如果打剛俾我哋咧就雞同鴨講唔知講乜仲撈攪啲添
361,Gaat3lei4hou2zi3ngo5gong2jau5Hong4gok3jan4jau5zung1gok3jan4,隔離好似我講有韓國人有中國人
362,Li1tiu4gaai1gei2do1zung1gok3jan4ga3gong2zan1Jau6jau5hei1lip6jan4Jyun6bun2li1tau4le3hou2do1hai2dou6ngo5dei6,哩條街幾多中國人㗎講真又有希獵人原本呢頭咧系到可以
363,gaat3gei2tiu4gai1go3deoi3min6jau5gei2go3Keoi5dou1zyu6zo2hou2loi6,隔幾條街再對面斜對面就有佢哋都住咗好耐
364,Jau6mou5zeoi3bun1zau6ha6,又冇再搬走哈
365,Gam2jyun2di1go2di1dou1jau5,咁遠啲果啲都有
366,dou1jau5,都有
367,dou1jau5,都有
368,zeoi3gaan3zau6jan1mai6,最近就因為
369,zung1gok3ge3ji4man4ziu3zau6hou2do1jan4lei4zo2le3zau6dou1hou2do1,中國大陸嘅移民潮好多人嚟咗咧就好多
370,gong2gok3jyu5ge3zung1gok3jan4,講國語嘅中國人系到附近住
371,ngo5zi4gei2di1pang4jau5dou1,我自己啲朋友都
372,do1sou3paak1siu2siu2ze1hai6,多少北少少啫係
373,fu3gaan3waa6ze2ji4baak1,附近或者以北
374,Ze1hai6go3zeoi1sai3hai6di1zung1gok3jan4jat1hoi1zi2zyu6hai2ah3,啫係個趨勢就係啲中國人已經開始住響啊
375,ah3,啊
376,bak1bak1go2bin1,以北以北果邊
377,ah3do1di1dou1jau5ge3ha4,啊多啲咁都有嘅哈
378,Daan6hai6zau6haa6bin6zau6siu2di1lo3,下面就少啲咯哈
379,Zan1zing1zi4gei2ge3pan4jau5dou1hai6,真正自己朋友都係
380,laam4bak3go2fu3gaan3,南北果附近
381,Jan1wai6ngo5zi4gei5gaa3wui2gam2gaan2hai6zyu6hai2la3,好多人住系喇
382,Ha6gam2,哈咁
383,Lin3dou3dou1jau5Hou2do1zau6m4hai6hou2do1la3,遠到去都有不過就唔係好多喇哈
384,dou1hou2do1hou2do1pan4jau5zyu6,都好多好多朋友系住
385,ngo5zou6zo2gei1duk1tou4hou2do1hou2do1lin4lo3Gam2hai6jat1gau2,我做咗基督徒好多好多年咯咁係一九
386,cat1lok6lin4so2ji3ngo5hou2do1pang4jau5dou1hai6gei1duk1tou4ha6,七六年所以我係好多朋友都係基督徒哈
387,Gam2hou2do1jan4ngo5zou6gung1go2dou6Hou2do1jan4m4hai6soen3tou4lei4ga3,咁都有人我做工果度就好多人就唔係信徒嚟喇
388,Gam2go2di1,咁果啲
389,daan6hai6go2dou6zau6soen4seoi6zou6gung1zau6hou2siu2beng4si4jau5me1gaau3wong6ge3,但係果度就純碎做工就好少平時有咩交往嘅
390,Gung1zuk3soeng3ge3gaau3wong6ngo5dei6jau5hou2do1sik1dak1jau5wui4gaau3tou4,工作上嘅交往就有都係啲有識得有回教徒
391,jau5dai4ji5di1zung2zoek3din1zyu2gaau3tou4ze1hai6dai4ji5di1ge3soen3joeng3ge3dou1hou2hou2pang4jau5ge3dou1ha4,有第啲種族天主教徒啫係第啲嘅信仰嘅都好好好朋友嘅都仲
392,Ngo5jan1mai6zyu2jiu3hai6zi4gei2ge3gaau3jau2do1le3,我因為主要係自己嘅教友多咧
393,gam2,咁
394,dou1,都
395,ze1hai6,啫係
396,sing4hou2do1si4dou1,成好多時都
397,gaau3wui2jaap6bin6hou2do1wut6dung6ge3,教會入面好多活動嘅嗯
398,Gam2jau5si4ngo5wui6heoi3daam3fong2la3jan1wai6,咁有時我會去探訪喇因為
399,ngo5hai6,我係
400,daai3jat1go2di1,帶一個啲
401,daan1san1maa1maa1ge3siu2zou2la3,單身媽媽嘅小組喇
402,Gam2li1gei2jat4ngo5ngaam1sin1heoi3daam3jan4la3,咁哩幾日我剛先去探醫院探人喇
403,Gam2jau6,咁又
404,beng4si4ge3wut6dung6do1sou3hai6,平時嘅活動多數係
406,Tung4jan4jau5gwaan3ah3Ze1hai6waa6hou2siu2wui6zi4gei5ceot1heoi3tai2ceot1hei3ah3hou2siu2hou2siu2,同人有關喇啫係話好少自己走去睇出戲啊都係少啲啊好少好少
407,gam2ji4go2,咁如果
408,jau5hou2ge3jam1ngok6wui2le3ngo5dou1hou2heoi3ting1ge2,有好嘅音樂會咧我都會走去聽嘅
409,jau5si4jau5di1wa2zin2ah3Gam2ngo5dou1wui6,有時有啲畫展呢咁我都會
410,joek3mai6heoi3ge2,約埋去嘅
411,Ha4Daan6hai6jan1wai6ngo5fan1gung1ji2ging1ng5tin1dou1ji2ging1,哈啊但係因為我返工已經五天都已經
412,fan1gaan2gung1gam2zung6jau5go3,返緊工到仲有個
413,goi2,
414,loeng5tin1zau6,兩天就
415,ze1hai6,啫
416,hou2ge3ze1ze1ze1hai6ge3wut6dung6Waa6ze2gong2zan1,好嘅啫嘅嘅活動咋講真
417,ha4,哈
418,gam2haa6tin1jau6,咁夏天又
419,hou2dou1jan4git3fan1la3Gam2zau6jiu3caam1gaa1fan1lai2la3Gam2dou3dou3cau1tin1le3,好多人結婚喇咁又參加婚體喇咁到到秋天咧
420,zau6wui6hou2do1ge3gaau3wui2ge3jat1di1ge3wut6dung6jan1mai6hai6haa6tin1zau6m4wui6jau5hou2do1jan4ceot1fau6,就會好多啲教會一啲嘅活動因為啫係夏天就唔會有活動住啊好多人出埠
421,Gam2gam2ngo5zung6jau5hou2do1can1cik1hai2Mei2Gok3ah3hong2Laa4Daai6ga3,咁咁我仲有好多親戚都響美國啊響加拿大㗎
422,Gam2ngaam1li1go3,咁剛哩個
423,cin4gei2jat1loeng5go3jyut6jau6heoi3zo2lok6zo2Mei5gok3caam1gaa1fan1lai2la3gam2joeng2,前幾一兩年又去咗落咗美國參加參加婚禮喇咁樣
424,Gam2dou1hou2do1li1di1gaa1ting4jaap6bin6di1,咁都好多哩依啲家庭入邊啲
425,wut6dung6le3,活動咧
426,Dou1ji5ging1,都已經
427,ze1hai6gaap3dou2hou2do1si4gaan3la3ha4,積壓咗好多視頻㗎喇咁
429,zi1ngoi5zau6Ngo5faat3gok3zi4gei2jyu4lok6zi4gei2ge3si4gaan3zau6m4hai6hou2do1Daan6hai6ngo5zung1ji3zing6ge3,之外就我發覺自己娛樂自己嘅時間其實就唔係好多但係我鍾意靜嘅
430,Ze1hai6ceoi4fei1ngo5waa6heoi3ting1jam1ngok6ah3gam2le3,啫係除非我話去聽下音樂啊咁喇
431,jau5si4ngo5zi4gei2tai2syu1ah3Ze1hai6hai5uk1kei5,有時我自己睇書啊啫係系屋企
432,ngo5dou1hou2hoi3sam3ge3ha4,我都好開心嘅哈
433,Gam2zeoi3kaan4jan1mai6ngo5sat1tau4m4hai6gei2to2Ze1hai6m4hai6ngo5ngo5ngo5zung6ha2fa1dou1gei2hoi1sam1ge3,咁最近因為我膝頭唔係幾妥啫係唔係我我種下花啊我都好開心嘅
434,Ha4gam2,哈咁
435,saan3ah3pou4dou1hou2hou2ge3ngo5ngo5zau6,散下步都好好㗎我就
436,Hou2jung6ji3mun5zuk1ge3,好容易滿足嘅
437,Ha4jan1mai6,哈因為
438,taai3taai3ge3je5le3ngo5dou1paa3ga3,太太嘅嘢咧我都怕嘅
439,Ha4jan1mai6,哈因為
441,jan4zan1hai6,人真係
442,ja6,呀
443,sik6bau2saam3can1,食飽三餐
444,zi1hau6le3zau6jiu3zou6jat1di1jau5ji1si1ge3je5lo3,之後咧就要做一啲係有意思嘅嘢咯
445,Ze1hai6jyu4gwo2seng3jat4heoi3zi4gei2le3,啫係如果成日去自己咧
446,zo2dai1zi1hau6ngo5zau6faat3gok3m4mun5zuk1lo3,坐低之後我就發覺唔滿足咯
447,Gam2tung1soeng3ngo5heoi3bong1zo6jan4le3hai6hou2hoi1sam1,咁通常我去幫助人咧我會開心
448,Ha4jan1wai6jau5jan4le3hou2do1,哈因為有人咧好多
449,aju5di1jan4m4sik1jing1man1le3ngo5tung4keoi5zou6fan1jik6ah3,有啲人唔唔識英文喇我同佢做翻譯啊
450,Jau5di1jan4jau6seng3jat4beng3gam2jau6m4do1ceot1mun6hau2ga3seng4jat4dou1,有啲人又成日病咁又都唔多出門口嘅有啲人都
451,Gam2ngo5gok3dak1bei2jan4dei6jat1,咁我覺得俾人哋一一
452,jat1go3,一個
453,man6hau6jat1go3,問候一個
454,bong1zo6,幫助
455,hai6hou2go3zi4gei2heoi3,係好過自己去
456,jau6tai2hei3ah3,去睇戲啊
457,jam2za6ah3go2di1je5ngo5gok3dak1ze1hai6,飲茶啊果啲嘢我覺得啫
458,zou6jyun6zi1hau6ngo5dou1m4gok3dak1jau5me1gam3hoi1sam1lo3,做完之後我都唔覺得有咩咁開心咯
459,Ha4gam2li1go3hai6bong1dak6bit6jan4le3hai6,哈咁哩個係幫助別人咧係
460,ngo5,我
461,gok3dak1jan4san1jat1gin3hou2,覺得人生入邊好
462,hou2daai6jat1go3ge3mun5zuk1lo3Gam2,好大嘅一個嘅滿足咯哈咁
463,ngo5jau5si4dou1wui6,我有時都會
464,bong1jan4dong3zung1wui6ging1lik6jat1di1,幫人當中會經歷一啲
465,jau5si4wui6bei2jan4m4wui4ge3,有時候會俾人誤會嘅
466,Jau5si4le3zau6je6wo6zung1san1ge3dou1wui6,有時咧就惹惹禍上身嘅都會
467,Ze1hai6lai3maai3lei5lok6seoi2,啫係拉埋你落水
468,Gam2jau5si4jau6jiu3,咁有時候要
469,bei2jan4laai1lok6heoi3zou6wo6si3lou2mat1tung4mat1jau6m4ngaam3ah3,俾人拉落去做和事佬啫係啊乜同乜又會又唔剛喇
470,Lei4jau6zo2hai6zung1gaan1tai2haa3bin1go3ngaam1bin1go3m4ngaam1gam2zau6,你又坐系中間睇下邊個剛邊個剛終於呢就
471,dou1bei2jan4bei2jan4ze1hai6lyun3leoi4mai6dou1wui6ge3,都俾人俾人啫係連累埋都會嘅
472,ngo5dei6li1di1,我呢啲
473,hou2zi3waa6jyu4gwo2ngo5m4le3ngo5mou5li1di1je5ge3,好似話如果我唔咧就冇呢啲嘢嘅
474,Daan6hai6ngo5gok3dak1,但係我覺得
476,le3,咧
477,ha4,啊
478,Gam2li1go3zi1dou6li1go3hai6jat1go3,咁呢個我知道哈呢個係一個
479,jat1go3fu4deoi6gaa3go2li1di1je5,一個付代價嘅呢啲嘢
480,Gam2daan6hai6dong1lei5gin3dou2jan4jan1mai6,咁但係當你見到一人因為
481,kei4daa1jan4ngo5waa6ze2kei4daa1jan4bong1zo6,其他人我或者係其他人去幫助
482,keoi5ge3sam1ming6dak1dou2hai6,佢個生命得到係
484,jau5hou2zyun2jau5sing1waa6,有好轉有昇華有
485,zyun2faa3,轉化
486,jau5,有
488,Gaan3gaa1ha6,更加係
489,jau5zyun1jim6jat1di1jan4hing1hai6jau5,有尊嚴一啲人應該係有
490,lang4gau3wut6dak1jau5jau5di1gei1bun2ge3tiu4gin2le3,能夠活得有有啲基本嘅條件咧
491,Ze1hai6,啫係
492,jyu4gwo2keoi5san1tai2taai3ca1le3Keoi5gok3dak1zi4gei2mou5mou2zi4zyun1jan1mai6,如果佢身體太差咧佢覺得自己冇咗冇自尊因為
493,deoi3jat1go3jan4hou2gan2jiu3ge3gin6hon1ha4,對一個人好緊要啊健康哈
494,Gam2so2ji3so2ji3daam3jan4bun2san1hai6gu2lai4jan4le3hei1mong6keoi5,咁所以所以探病本身去鼓勵人咧希望佢
495,hai6faai3di1hou2faan3ceot1lei4ha4,係快啲好返出嚟哈
496,Daan6hai6le3jau5di1jan4jau5ge3si4hau6le3,但係咧有啲人咧有嘅時候咧
497,keoi5zau6gok3dak1mou2saai3hei1mong6la3,佢就覺得冇曬希望喇
498,So2ji3ngo5zau6wui6waa6bei2keoi5ting1le3jan4hai6jau5ge3,所以我哋會話俾聽咧人係有嘅
499,Zeoi3bei2keoi5jau5jat1go3baan3mong6le3,就俾佢有一個盼望咧
500,Zau6syun3keoi5beng3dak1hou2sai1lei4dou1hou2la3keoi5jau5baan3mong6le3,就算佢病得好犀利都好喇佢有盼望咧
501,keoi5,佢
502,zi1dou6zi4gei2wui6heoi3bin1dou6zau6syun3lei4heoi3zo2li1go3sai3gai3le3,知道自己會去邊到就算離開咗世界咧
503,so2ji3li1go3hai6zeoi3daai6ge3fuk1hei3,所以呢個係最大嘅福氣
504,Ngo5tai2zyu6jan4,我睇住人
505,mou2baan3mong6keoi5sai3ge3si4hau6gei2gam2zai1loeng3,冇盼望去世嘅時候幾咁淒涼
506,Jau5baan3mong6keoi5sai3ge3si4hau6le3,有盼望去世嘅時候咧
507,keoi5dei6hai6m4wui6geng1lo3Li1go3zan1zan1zing3bei2ngo5tai2dou2ha4,佢哋會唔會驚咯呢個真真正正俾我睇得到哈
508,Gam2,咁
509,ngo5so2ji3,我所以
510,ngo5hou2lok6ji3le3heoi3,我好樂意咧去
512,mou4loen6jan4dei6gin6hong1m4gin6hong1ge3si4hau6le3dou1wui6gu2lai4jan4,無論健康唔健康嘅時候咧都會鼓勵人
513,hai6heoi3,係去
514,ze1hai6jyun6seng4keoi5hai2dei6soeng3dyun2dyun2gei2saap6lin4jat1go3ge3sam1ming6le3,啫係完成佢係地上短短幾十年一個嘅生命咧
515,zau6wut6dak1gan3zing1ceoi2lo3,就活得更精彩咯
516,jing1m4jing1goi1zou6,應唔應該做工
517,Go3go3jan4sou1jing1goi1jau5fan6gung1ge3,個個人都應該有份工嘅
518,Daan6hai6go3gung1zok3bun2san1ge3ting4ji3le3m4hai6gam3haap3zap3ge3,但係個工作本身嘅定義咧唔係咁狹窄嘅
519,Gam2li1fan4jyu4gwo2,咁如果
520,go2go3hai6uk1kei5zau3zai2hai6uk1kei5mou5zou6gung1gam2keoi5hou2zi3hou2go3wo3,果個係屋企湊仔果個話自己冇做工咁佢又好似好過喔
521,Gam2kei4saat3m4hai6keoi5go2go3gung1zok3kei4saat3hai2uk1kei5zou6gam2gaai2ze3,咁其實就唔係佢果個工作係佢係工作做咁解啫啊
522,keoi5dei6dou1zou6gaan2hou2wai6daai6ge3je5ah3,啊佢哋都做緊啲好偉大嘅嘢哈
523,Ze1hai6zau1haai6zi2hai6hou2san1fu2ga3,啫係湊孩子係好辛苦㗎
524,Zung6san1fu2go3faan1gung1,仲辛苦過返工
525,Ha4so2ji3ngo5dou1go3,哈所以我都過
526,gei2lin4le3,幾年咧
527,hau6loi6ngo5dou1jiu3syun2zak6jiu3ceot1ceot1bin6zou6gung1jan1mai6le3,後來我都去選擇要出去做工因為咧
528,hai6uk1kei5zou6gung1le3mou5jan4bei2lei5lei5,系屋企做工咧冇人俾你你
529,sik6je5le3sik6m4sik6zi4gei2jau6m4gaan2zoeng1gaau3dou3zi4gei2wai4tung3si3go3,食嘢咧食唔食都自己又咧唔緊張搞到自己胃痛試過咁
530,Hai6ah3jau5fan4gung1le3dang2lei5tung4li1go3se5wui2jau5zip1zuk1,哈有份工咧等你同呢個社會有接觸
531,Jau5go2di1ge3gam2gok3Ceot1,有果啲嘅感覺啫係
532,gei2dim2ceot1heoi3haa6zau3gei2dim2fan1lei4gam2jau5le3,一早幾點出去下晝幾點咁樣咧
533,kei4saat3le3hai6gin3hong3jat1di1,其實咧係健康一啲
534,hai6uk1kei5zou6je5hai6hou2daan6hai6jiu3hou2jau5lo3,係好但係要好有咯
535,Zau6tung4mai6ze1hai6jiu3hou2lei5bin1go3gei2si4zou6mat1gei2si4zou6mat1,又就同埋啫係要好你邊個幾時做乜幾時做乜
536,M4hai6gam2dyun4lyun4sai3lei5gung1si1ge3je5Gung1,咪撈到亂晒籠公司法啲嘢都
537,gung1tung4si1jan4ge3je5lou3mai6jat1zai6le3,公同私人嘅嘢撈埋一齊咧
538,zau6hou2jung6ji6gok3dak1taam4taam2zyun3hou2zi3m4zi1zou6mat1ga3la3,就好容易覺得氹氹轉唔知做乜㗎喇
540,jau5si4hai6mou2syun2zak6ze3ngo5laam2Jyu4go2jau5syun2zak6le3mou2jan4,有時係冇選擇啫我諗如果有選擇咧冇人
541,soeng2hai6uk1kei5zau3sai3man1zai2ge3,想係屋企湊細蚊仔嘅
542,ngo5gong2gaan2laam4jan4lo3Jan1mai6zi2zung1,果啲我講緊男人咯因為始終
543,go3se5wui2dim2joeng2tai2keoi5dei6le3gam2,個社會點樣睇佢哋咧咁
544,tong1jin4jau5di1man6fa6soeng3zung6ah3keoi5dei6jau5si4ngo5ting1laam6tung1laam6ngaa3go2bin6hou2do1leoi5jan4ceot1heoi3zou6je5hou2do1laam4jan2ga3,當然有啲文化上唔同啊譬如有時我聽聞東南亞果邊好多啲女人出去做嘢啲男人㗎
545,Daan6hai6zaam4si4ngo5laam2baat1mei5zau1zau6m4hai6gam2lo3,但係暫時我諗北美洲就唔係咁咯
546,Ah4gam2keoi5dei6ceot1heoi3zou6je5wui6gok3dak1,咁佢哋出去做嘢會覺得
547,hou2di1ge3,好啲嘅
548,lei5go2go3sang3ji3hai6uk1kei5sang3ji3gam2zau6m4tung4la3Gam2m4hai6gam2m4hai6zi2bot3go3lei5go3ge3gam2li1go3,你果個生意係系屋企生意咁梗係唔同喇咁唔係咁唔係唔出去只不過你個嘅咁呢個
549,hou2do1jan4dou1daan6hai6jyu4go2keoi5hai6jan1mai6jyu4go2keoi5jau6sai3man1zai2sai3go3le3,好多人都㗎因為如果佢有細蚊仔細個咧
550,keoi5ho2ji3zip3sung3fong3hok6ah3Gam2ham4baa6lang6ho2ji3zou6dou2Gam2keoi5sin1keoi5,佢可以接送放學喇都冚唪唥可以自己做到咁佢先佢
551,taai3taai2ceot1ceot1bin6,太太出出邊
552,faan1gung1ge3Keoi5hai2dou6lau4hai6uk1kei5zou6jat1go3,返工嘅佢系屋企留系到做一個
553,zi4gei5ge3ge3le3kei4saat6dou1hai6hou2hou2ga3,自己嘅嘅咧佢亦都係好好人哈
554,A4gam2gam2zau6m4tung4,啊咁就唔同
555,Daan6hai6jan1mai6keoi5waa6ah3jan1mai6beng3m4ceot1dak1heoi3ah3,但係如果你話佢係啊因為病唔出得去啊
556,jau6jan1mai6,然後因為
557,gok3zung2jyun4jan1la3keoi5m4sik1deoi3zeoi3le3,各種原因咧佢唔出到做嘢咧
558,li1go3laam4jan4zau6wui6hou2ma4fan4la3,哩個男人就會好麻煩啊
559,Jan1mai6lei5uk1kei5ho2laang4lo2zyu6go3coi3fong2le3,因為系屋企摸嚟摸去摸住個廚房咧
560,Ze1hai6zou6m4dou2gam2do1je5hai6jat1jat6hai6jau5,啫係做唔到咁多嘢一日咧係覺得有
561,Gam2go3laam4jan2zi2zung1le3zau6wui6,咁個男人始終咧就會
562,ze1hai6wui6gok3dak1,啫係會覺得
563,hou2hou2hou2,好好
564,hou2ah3waa6ze2hai6,好啊或者係
565,ze1hai6m4hou2lo3,嗯啫係唔好咯
566,Ze1hai6hou2zi3di1zo2ge3teoi3jau1ge3laam4jan2,啫係好似啲咗嘅退休啲男人
567,hai6uk1kei5dou1hou2faan3ga3jan1mai6keoi5dei6jiu3wan2di1je5le3hai6,系屋企都好煩嘎因為佢要搵啲嘢咧係
568,zing3sat3zi4gei2zung6jau5jung6sin1dak1ga3ma3,證實自己仲有用先得嘎嗎
569,Ze1hai6,啫係
570,gung1jau5bun2san1jat1go3gaa3zik6lei4ge3,工作本身係一個價值嚟嘅
571,Jan4dei6man6lei5zou6mat1ah3GAm2ah3zou6mat1zou6mat1hou2hoi1sam1gong2,人哋問你做乜啊咁啊我做乜做乜好開心講出來咋嘛
572,mou5je5zou6wo3,冇嘢做喔
573,hai6uk1kei5han4dok3lou6wo3,系屋企行踱路喔
574,waa6ze2gam2le3zau6hou2zau2gam2lo3,話啫咁咧就好醜咁咯
575,go3joeng2ze1hai6,所以咁啫係
576,teoi3jau1zi1zin4go3laam4jan2jyu4go2hai6mou5je5zou6le3bun2san3hai6hou2daai6ge3daa2gik3lo3,退休之前嘅男人如果係冇嘢做咧本身就好大嘅打擊咯
577,ze1hai6jau5di1jan4dou1hou2jau5cin2ga3baat3man6fu5jung1ha4Keoi5dei6dou1gok3loi6heoi3zou6je5ga3,啫係有啲人都好有錢嘎百萬富翁哈佢哋都搏命去做嘢嘎佢哋情願去做
578,daan6hai6keoi5ho2ji3m4sau1jan4jan4gung1ge3zou6je5ha4,但係佢可以唔收人哋人工嘅做嘢哈
579,Hou2do1jau5cin2ge3jan4zi4gei2jau5sang1ji3lo3,好多人好有錢自己有生意咯
580,Daan6hai6ngo5gok3dak1heoi3zou6ji6gung1le3,但係我覺得去做義工咧
581,hai6,係
582,zeoi3lang4kau3,最能夠
583,hai6hou2zi3ngo5co1co1gam2gong2hai6bong1zo4jan4le3,係好似我初初講幫助人咧
584,Jan1wai6lei5sang1wut6mou4jau1Jau6m4sai2hoi3fan6cin2ge3si4hau6,因為你生活無憂又唔駛等開飯前嘅時候
585,dim2gai2lei5m4ling4jung6lei5di1si4gan3bong1ha5jan4,點解利用你啲時間去幫下人
586,Hai6jau5di1jan4jau5,係有啲人有
587,coet1jin4ah3ceot1m4dou2heoi3ah3Jau5di1jan4heoi3sung3fan6ah3ah3gam2joeng2,啊出唔到去啊有有啲人去送飯咧啊果啲咁樣
