NUM, PINYIN, EXPECTED
133,hai6laa1gan1zyu6zung6jau5kei4taa1ge3ngo5lam2zau6jing1goi1hai6gaai3dou1hai6m4bei2jung6gaa3lo1go2zan6si4,係啦跟住仲有其他嘅我諗就應該係𠝹刀係唔比用㗎囉嗰陣時
134,zik1hai6ci2zung1fu6mou5gok3dak1nei5zung6sai3nei5jung6gaai3dou1ge3waa6taai3ngai4him2so2ji5zing6hai6jung4heoi2jung6gaau3zin2lo1zau6syun3lin4cyu4fong2dou1aa3go2di1dou1m4bei2jung6gaa3,即係始終父母覺得你仲細你用𠝹刀嘅話太危險所以淨係容許用較剪囉就算連廚房刀呀嗰啲都唔比用㗎
135,hai6lo1,係囉
136,zau6m4wui5bei2jan4daa2ge3jing1goi1zau6,就唔會俾人打嘅應該就
137,ngo5gei3dak1zau6ding2do1bei2jan4naau6ho2nang4naau6jat1zan6gam2joeng6gan1zyu6zi1hau6haam3haa5gam2joeng6gam2zau6hai6lo1dong3hai6jat1go3ging2tik1gam2joeng6gam2zau6mou5gaa3laa3,我記得就頂多比人鬧可能鬧一陣咁樣跟住之後喊下咁樣咁就係囉當係一個警剔咁樣咁就冇㗎啦
139,hai6lo1lai6paai2dou1hai6lo1m4ho2ji5pin1sik6laa1jat1ding6jiu3sik6coi3laa1,係囉例牌都係囉唔可以偏食啦一定要食菜啦
140,kap1sau1go2di1ge3jing4joeng5jat1ding6jiu3gwan1hang4laa1m4ho2ji5pin1saai3heoi3zing6hai6sik6juk6m4sik6coi3zi1leoi3go2di1laa1,吸收嗰啲嘅營養一定要均衡啦唔可以偏哂去淨係食肉唔食菜之類嗰啲啦
141,jau6ho2nang4jau5di1zeoi3gei1co2ge3caan1coek3lai5ji4aa3,又可能有啲最基礎嘅餐桌禮儀呀
142,ho2nang4lai6jyu4faai3zi2go2zan6si4keoi5dei6ngo5gei3dak1faai3zi2ne1keoi5dei6gaau3ngo5dei6zaa1ne1hai6gaau3dak1hou2jim4ge3,可能例如筷子嗰陣時佢地我記得筷子呢佢地教我地揸呢係教得好嚴嘅
143,jan1wai6ci2zung1zung1gwok3jan4mou5lei5jau4m4sik1zaa1faai3zi2gaa1maa3,因為始終中國人冇理由唔識揸筷子㗎嘛
144,gam2so2ji5dong1si4zaa1faai3zi2hai6me1laa1,咁所以當時揸筷子係咩啦
145,tung4maai1jik6dou1hou2ci5waa6gaap3go2go3jing4sik1dou1m4ho2ji5hai6faan2sau2gaap3,同埋亦都好似話夾嗰個形式都唔可以係反手夾
146,jan1wai6faan2sau2ge3waa6ne1hai6wui5bei2jan4jing6wai4nei5hai6hou2ci5tau1tau1mo1mo1m4gwong1ming4zing3gam2joeng6heoi3lo2gam2joeng6,因為反手嘅話呢係會比人認為你係好似偷偷摸摸唔光明正大咁樣去攞咁樣
147,hai6laa1gam2hou2ci5hai6lo1ne1di1dou1hai6zyu2jiu3dou1hai6teng1aa3gong4gong1go2di1gong2gaa3lo1,係啦咁好似係囉呢啲都係主要都係聽呀公公嗰啲講㗎囉
148,tai2fat6aa4ngo5jing6wai4dou1hai6si6fu4go2go3go2go3sai3lou6zai2ge3biu2jin6lo1,體罰呀我認為都係視乎嗰個嗰個細路仔嘅表現囉
149,zik1hai6jyu4gwo2jat1go3keoi5ping4si4ji5ging1hai6hou2gwaai1hou2man4zing6m4wui5dak6dang1faan6co3ge3gam2nei5tai2fat6kei4sat6ngo5jing6wai4zau6mou5me1bit1jiu3lo1,即係如果一個佢平時已經係好乖好文靜唔會特登犯錯嘅咁你體罰其實我認為就冇咩必要囉
150,nei5zing6hai6ho2nang4hau2tau4tai4sing2aa3jau6waak6ze2jyu4gwo2jim4zung6siu2siu2zau6ging2gou3mai6syun3lo1,你淨係可能口頭提醒呀又或者如果嚴重少少就警告咪算囉
151,zau6m4seoi1jiu3jung6dou3tai2fat6ge3,就唔需要用到體罰嘅
152,daan6hai6jyu4gwo2jau5di1ho2nang4zan1hai6zik6cing4hou2ci5sat1hung3ge3hung3zai3m4dou3zi6gei2ge3nei5dim2joeng6tai4keoi5dou1mou5jung6ge3gam2ngo5lam2zau6ho2nang4hing1mei4ge3dou1hai6seoi1jiu3gaa3lo1jau5zan6si4,但係如果有啲可能真係直程好似失控嘅控制唔到自己嘅你點樣提佢都冇用嘅咁我諗就可能輕微嘅都係需要㗎囉有陣時
153,ci2zung1paang5haa6ceot1haau3ji4aa1maa3,始終棒下出孝兒呀嘛
154,hai6lo1ji5cin4jau5hou2do1go2di1haau3zi2zung1gwok3gu2doi6go2di1haau3zi2do1sou3dou1hai6daa2dak1do1sin1zi3wui5bin3gwaai1gaa3laa1,係囉以前有好多嗰啲孝子中國古代嗰啲孝子多數都係打得多先至會變乖㗎啦
155,ngo5gei1bun2soeng6dai6jat1go3tung4jan4soeng1loeng4ge3jat1ding6wui5hai6fu6mou5sin1jan1wai6ci2zung1dou1hai6zi6gei2zeoi3can1tung4maai4nei5gong2ge3si4hau6jik6dou1wui5gang3gaa1hai6ze1hai6hoi1fong3di1lo1,我基本上第一個同人商量嘅一定會係父母先因為始終都係自己最親同埋你講嘅時候亦都會更加係啫係開放啲囉
156,nei5m4wui5jau5jam4ho4jat1di1joek3cuk1aa3waak6ze2hai6jat1di1m4hou2ji3si3lo1,你唔會有任何一啲約束呀或者係一啲唔好意思囉
157,nei5wui5hou2hoi1long5gam2joeng6ziu3tung4keoi5dei6heoi3gong2gaai2jat1di1gong2zi6gei2jau5di1me1kwan3naan4aa3man6tai4dang2keoi5dei6jat1cai4tung4nei5heoi3gaai2kyut3lo1,你會好開朗咁樣照同佢地去講解一啲講自己有啲咩困難呀問題等佢地一齊同你去解決囉
158,m4ho2ji5tung4aa3baa4aa3maa1gong2aa4,唔可以同呀爸呀媽講呀
159,ngo5go3cing4fong3zau6ngo5san1soeng6zau6mou5ne1joeng6je5faat3saang1ge3,我個情況就我身上就冇呢樣野發生嘅
160,zik1hai6zau6syun3ho2nang4jau5ngo5dou1m4hai6hou2zi1laa1,即係就算可能有我都唔係好知啦
161,hai6laa3,係啦
162,jan1wai6gam2daan6hai6teng1kei4taa1tung4hok6ge3ji3gin3zau6teng1keoi5dei6waa6ne1zau6hou2ci5zyu2jiu3ne1loi4loi4heoi3heoi3ne1teng1dak1zeoi3do1ge3dou1hai6waa6sing4zik1caa1waak6ze2fei4zo2lou2go2di1ne1zau6do1sou3dou1m4wui5tung4keoi5dei6gong2ge3,因為咁但係聽其他同學嘅意見就聽佢地話呢就好似主要呢來來去去呢聽得最多嘅都係話成積差或者肥咗佬嗰啲呢就多數都唔會同佢地講嘅
163,hai6laa1zik1hai6geng1keoi5dei6wui5naau6aa3waak6ze2hou2ci5deoi3m4zyu6keoi5dei6gam2joeng6go2di1laa1,係啦即係驚佢地會鬧呀或者好似對唔住佢地咁樣嗰啲啦
164,gam2ne1di1ngo5gei3dak1zeoi3do1ge3hai6lo1,咁呢啲我記得最多嘅係囉
165,hai2siu2hok6gaai1dyun6ge3si4hau6keoi5dei6jing6wai4ngo5ge3nang4lik6hai6ho2ji5jing3fu6dou3so2ji5keoi5dei6zau6wui5kei4mong6wui5gou1di1,喺小學階段嘅時候佢地認為我嘅能力係可以應付到所以佢地就會期望會高啲
166,hei1mong6nei5ho2nang4hai6cyun4kap1ho2nang4jau5jat1baak3gei2jan4baak3ng5jan4gam2joeng6laa1gam2ho2nang4keoi5wui5hei1mong6nei5hei2maa5hai6saam1fan6jat1ji5soeng6ze1hai6ho2nang4ng5sap6jan4ji5soeng6ge3gam2joeng6go2di1lo1,希望你可能係全級可能有一百幾人百五人咁樣啦咁可能佢會希望你起碼係三分一以上啫係可能五十人以上嘅咁樣嗰啲囉
167,gam2ji4gaa1soeng5zo2zung1hok6zi1hau6ne1jan1wai6ci2zung1keoi5dei6zi1dou6ngo5soeng5go2gaan1zung1hok6ne1hai6jau5liu2ge3bei2gaau3hai6ne1go3cing4dou6hai6gou1di1ge3,咁而家上咗中學之後呢因為始終佢地知道我上嗰間中學呢係有料嘅比較係呢個程度係高啲嘅
168,gam2keoi5dei6zau6jing6wai4zung2zi1nei5zeon6zo2lik6nei5mou5nei5mou5hau6fui3deoi3ze1hai6gaau1doi6dou3bei2zi6gei2zau6lo1keoi5dei6ji5ging1gok3dak1,咁佢地就認為總之你盡咗力你冇你冇後悔對啫係交代到比自己就囉佢地己經覺得
169,hai6laa1,係啦
170,dang2ngo5lam2haa5sin1aa3haa5,等我諗下先呀吓
171,ngo5lam2jing1goi1hai6jau4jau3zi6jyun4hoi1ci2gaa3laa3ji5ging1,我諗應該係由幼稚園開始㗎啦已經
172,jau3zi6jyun4zau6ngo5lam2jau5mou5sei3sei3m4hai6sei3seoi3dou1jing1goi1ji5ging1gwo3zo2lo1sei3seoi3ji5ging1hai6duk6gan2gaa3laa3ngo5lam2ze1hai6ngo5lam2saam1seoi3dou3laa1,幼稚園就我諗有冇四四唔係四歲都應該已經過咗囉四歲已經係讀緊㗎啦我諗啫係我諗三歲到啦
173,kan5mui5ci3dou1hai6lam4daa2zung1ng5fan1zung1sin1ceot1sin1ceot1uk1kei5gaa3laa1,近每次都係臨打鐘五分鐘先出先出屋企㗎啦
174,gan1zyu6zi1hau6zau6gan1zyu6zi2hai6saau2wai4gap1bou6dei6ji5ging1ho2ji5tai4cin1dou3jat1fan1zung1faan1dou3heoi3gaa3laa3,跟住之後就跟住只係稍為急步地已經可以提前到一分鐘返到去㗎啦
175,naam4neoi5haau6lai4ge3,男女校嚟嘅
176,jau5gei2go3gei3dak1hou2cing1co2ge3,有幾個記得好清楚嘅
177,jau5jat1go3hai6lau4sing3lau4ge3neoi5lou5si1hai6suk6jyu1lou5go2pai1lai4ge3,有一個係劉姓劉嘅女老師係屬於老嗰批嚟嘅
178,ling6jat1go3zau6hai6gam2hai6jing1man4lou5si1lai4ge3,另一個就係咁係英文老師嚟嘅
179,gam2ngo5lau4lou5si1ngo5gei3dak1zau6jing1goi1hai6ngo5siu2sei3ge3baan1zyu2jam6,咁我劉老師我記得就應該係我小四嘅班主任
180,ngo5gok3dak1keoi5ge3jim4zau6hai6gwo3fan6ge3jim4lo1,我覺得佢嘅嚴就係過份嘅嚴囉
181,ze1hai6jyu4gwo2hai2baan1soeng6min6ho2nang4nei5jau5siu2siu2ge3sing1jam1ho2nang4ding2do1ho2nang4hai6tou2leon6aa3waak6ze2jau5siu2siu2ge3king1gai2hai6siu2hok6saang1lai4gong2ngo5gok3dak1hou2zing3soeng4ze1,啫係如果喺班上面可能你有少少嘅聲音可能頂多可能係討論呀或者有少少嘅傾偈喺小學生嚟講我覺得好正常啫
182,daan6hai6keoi5dei6hai6zik6cing4hai6lin4go2siu2siu2dou1m4bei2lo1,但係佢地係直程係連嗰少少都唔比囉
183,keoi5hou2keoi5hai6ho2nang4wui5waa6nei5jat1siu2siu2ge3waa6keoi5zau6wui5naau6ho2nang4nei5naau6sing4ng5fan1zung1aa3zung2zi1keoi5wui5naau6dou3nei5zik6cing4hai6geng1zo2keoi5gaa3lo1cyun4nin4hai6geng1zo2hai6m4gam2hai2keoi5tong4soeng6min6gong2je5gaa3laa3,佢好佢係可能會話你一少少嘅話佢就會鬧可能你鬧成五分鐘呀總之佢會鬧到你直程係驚咗佢㗎囉全年係驚咗係唔敢喺佢堂上面講野㗎啦
184,hai6laa1ze1hai6jau4go2ho2nang4jau4go2nin4zi1hau6nei5wui5dat6jin4zi1gaan1jau5go3tung4nin4jam1jing2aa3waak6ze2zi1leoi6ling6dou3nei5jau4jyun4bun2jat1go3wut6put3ge3jan4bin3zo2hai6jat1go3hou2m4hang2gong2je5aa3ge3jan4lo1,係啦啫係由嗰可能由嗰年之後你會突然之間有個童年陰影呀或者之類令到你由原本一個活潑嘅人變咗個係一個好唔肯講野呀嘅人囉
185,hai6lo1ji4zau6jan1wai6keoi5go2si4hai6jing1man4lou5si1tung4maai4jik6dou1hai6siu2tung4maai4zyu2gaau3dou1hai6zyu2jiu3gaau3siu2ng5tung4siu2luk6,係囉而就因為佢嗰陣時係英文老師同埋亦都係小同埋主教都係主要教小五同小六
186,gam2keoi5zau6gan2zoeng1ngo5dei6soeng5zung1hok6ge3sing4zik1,咁佢就緊張我地上中學嘅成積
187,gam2so2ji5jim4lai6zau6wui5hai6deoi3ngo5dei6jing1man4ge3sing4zik1aa3waak6ze2hai6ngo5dei6soeng5tong4ge3biu2jin6laa1zau6wui5bei2gaau3jim4di1lo1zau6hei1mong6ho2ji5zaa1gan2faan1ngo5dei6go3sing4zik1,咁所以嚴勵就會係對我地英文嘅成積呀或者係我地上堂嘅表現啦就會比較嚴啲囉就希望可以揸緊反我地個成積
188,ngo5gaan1zung1hok6zau6wai6cyu3ho4man4tin4gam2zau6ngaam1ngaam1hou2zau6gin3hai2jat1go3ce4bo1gam2ge3dei6fong1ge3,我間中學就位處何文田咁就啱啱好就建喺一個斜坡咁嘅地方嘅
189,gam2so2ji5keoi5tung4maai4ngo5go3ho4man4tin4keoi1ne1zau6hok6haau6hou2do1ge3,咁所以佢同埋我個何文田區呢就學校好多嘅
190,so2ji5keoi5zi6gei2go3keoi5zi6gei2go3min6zik1lai4gong2dou1syun3sai3ge3,所以佢自己個佢自己個面積嚟講都算細嘅
191,ho2nang4tung4maai4cou1coeng4zau6zing6hai6dak1laam4kau4coeng4zau6zan1hai6hou2ci5dak1go3laam4kau4coeng4gan1zyu6zi1hau6sei3min6zau6cyun4bou6dou1hai6fo3sat1aa3nei5go2di1dong2saai3gaa3laa3ji5ging1,可能同埋操場就淨係得籃球場就真係好似得個籃球場跟住之後四面就全部都係課室呀你嗰啲擋哂㗎啦已經
192,nei5zik1hai6gei1bun2soeng6nei5wut6dung6ge3faan6wai4m4daai6laa1,你即係基本上你活動嘅範圍唔大啦
193,tung4maai4hok6haau6zau6zyu2jiu3dou1syun3hai6m4syun3san1zeng6lo1keoi5gau6keoi5dou1syun3gau6go2pai1lai4ge3,同埋學校就主要都算係唔算新淨囉佢舊佢都算舊嗰批嚟嘅
194,hai6lo1jau5ho2nang4jau5di1cit3bei6dou1mei6gau3jyun4sin6,係囉有可能有啲設備都未夠完善
195,ho2nang4lai6jyu4hai2aa3keoi5dei6go2di1jau5zan6si4ho2nang4keoi5dei6di1ge3ji4hei3ne1m4ho2ji5hou2ci5jat1di1san1ge3hok6haau6gam2joeng6mui5jat1go3hok6saang1waak6ze2mui6jat1zou2dou1ho2ji5fan1pui3dou3jat1go3bei2keoi5dei6,可能例如喺呀佢地嗰啲有陣時可能佢地啲嘅儀器呢唔可以好似一啲新嘅學校咁樣每一個學生或者每一組都可以分配到一個俾佢地
196,ho2nang4zi2bat1gwo3hai6dak1go3lou5si1zou6si6faan6ji4nei5dei6mei6bit1jung6dou3laa3,可能只不過係得個老師做示範而你地未必用到啦
197,jau6ho2nang4jau5zan6si4go2di1tau4jing2gei1aa3waak6ze2go2di1hai6mai1soeng1aa3kei4sat6dou1hai6wui5jau5di1caan4gau6aa3ling6dou3keoi5dei6wan6zok3dou1m4gau3jyun4m4gau6jyun4mei5lo1,又可能有陣時嗰啲投影機呀或者嗰啲係咪箱呀其實都係會有啲殘舊呀令到佢地運作都唔夠完唔夠完美囉
198,bat1gwo3zyu2jiu3zau6m4jing2hoeng2ne1go3hok6zaap6ge3cing4fong3ge3,不過主要就唔影響呢個學習嘅情況嘅
200,kei4sat6soeng5dou3zung1jok6zi1hau6zau6jim4ge3lou5si1zau6jing1goi1m4syun3do1,其實上到中學之後就嚴嘅老師就應該唔算多
201,bat1gwo3dou1jau5ge3zau6ho2nang4ji5cin4siu2hok6ne1zau6neoi5lou5si1zau6jim4ge3,不過都有嘅就可能以前小學呢就女老師就嚴嘅
202,ji4gaa1zau6ho2nang4diu6faan1zyun3zau6hai6naam4lou5si1bei2gaau3jim4laa3,而家就可能調返轉就係男老師比較嚴啦
203,jan1wai6hai2zung1hok6lai4gong2ngo5zau6kei4gwaai3ge3dei6fong1zau6hai6zung1hok6zau6zyu2jiu3jyun4jung6naam4lou5si1do1gwo3neoi5ge3,因為喺中學嚟講我就奇怪嘅地方就係中學就主要沿用男老師多過女嘅
204,ho2nang4keoi5dei6gok3dak1naam4ge3bei2gaau3ho2ji5hung3zai3dou3zung1hok6saang1laa1,可能佢地覺得男嘅比較可以控制到中學生啦
205,jan1wai6ci2zung1zung1hok6saang1ji5ging1daai6zo2laa1maa3gam2keoi5dei6ho2nang4jau5di1je5ho2nang4naan4ji5hung3zai3dou3laa1ji5ging1bei2siu2hok6go2zan6si4,因為始終中學生已經大咗啦嘛咁佢地可能有啲野可能難以控制到啦已經比小學嗰陣時
206,gam2so2ji5naam4lou5si1zau6ho2nang4wui5bei2gaau3jim4lai6di1lo1,咁所以男老師就可能會比較嚴勵啲囉
207,hai6laa1gam2so2ji5zau6ho2nang4keoi5dei6zau6jung6do1di1naam4lou5si1go2zek3laa1,係啦咁所以就可能佢地就用多啲男老師嗰隻啦
208,ji4gaa1zau6m4wui5hou2ci5ji5cin4siu2hok6saang1gam2joeng6waa6nei5dei6king1gai2king1dak1hou2cou4aa3waak6ze2hai2zau2long4paau2zau6wui5faat3fo2ne1di1zau6m4wui5gaa3laa3,而家就唔會好似以前小學生咁樣話你地傾偈傾得好嘈呀或者喺走廊跑就會發火呢啲就唔會㗎啦
209,jik6dou1jik6dou1siu2zo2tung4hok6wui5heoi3tau4sou3laa1,亦都亦都少咗同學會去投訴啦
210,gam2wai4jat1ling6lou5si1faat3fo2ge3zyu2jiu3dou1hai6caau1gung1fo3lo1,咁唯一令老師發火嘅主要都係抄功課囉
211,zik1hai6keoi5dei6gok3dak1nei5m4hai6jung6nei5zi6gei2ge3nang4lik6heoi3zou6nei5hai6caau1jan4dei6ge3nei5hok6m4dou3di1mat1long6fai3zo2lou5si1ge3sam1gei1,即係佢地覺得你唔係用你自己嘅能力去做你係抄人地嘅你學唔到啲乜浪廢咗老師嘅心機
212,deoi3jik6dou1gaau1jik6dou1mou5baan6faat3gaau1doi6dou3zi6gei1tung4maai4ci2zung1zung1hok6saang1laa3wo3nei5ji5ging1nei5ji5ging1daai6go3zo2nei5mou5lei5jau4lin4ne1di1si6fei1bat1fan1gaa1maa3dou1wui5hai6lo1,對亦都交亦都冇辦法交代到自己同埋始終中學生啦喎你已經你已經大個咗你冇理由連呢啲是非不分㗎嘛都會係囉
213,so2ji5zyu2jiu3dou1hai6ne1leoi6jing4ge3je5wui5ling6dou3keoi5dei6nau1lo1,所以主要都係呢類型嘅野會令到佢地嬲囉
214,hung2bou3aa4,恐怖呀
216,ngo5lam2aa4ze1hai6ho2nang4keoi5dei6cing4fat6dak1keoi5dei6bei2gaau3jim4laa1ngo5lam2zau6,我諗呀啫係可能佢地懲罰得佢地比較嚴啦我諗就
217,loi4loi4heoi3heoi3kei4sat6cing4fat6ge3dei6fong1dou1hai6caau1hau6kwai1aa3waak6ze2caau1me1dou1mou5mat1dak6bit6ge3,來來去去其實懲罰嘅地方都係抄校規呀或者抄咩都冇乜特別嘅
218,zyu2ji4gaa1bei2gaau3jim4ho2nang4jau5go3bei2gaau3dak6bit6ge3zou6faat3zau6hai6keoi5dei6zung1ji3waan4laap6sai6lo1,主而家比較嚴可能有個比較特別啲嘅做法就係佢地鐘意玩立誓囉
220,hai6gaa3hoi1hok6cin4go3sou3hok6lou5si1tung4ngo5dei6gong2waa6ngo5dei6ji4gaa1tung4nei5laap6sai6,係㗎開學前個數學老師同我地講話我地而家同你立誓
221,wing5bat1caau1gung1fo3laa1,永不抄功課啦
222,go2di1me1gung1fo3wui5zi6gei2zou6laa1goi2zing3wui5goi2cai4laa1,嗰啲咩功課會自己做啦改正會改齊啦
223,gaau1gung1fo3wui5gaau1cai4laa1ne1di1hai6laa1,交功課會交齊啦呢啲係啦
224,gan1zyu6keoi5waa6jyu4gwo2nei5daa2po3zo2ngo5dei6ge3sai6jin4ge3waa6ne1zau6jau5ne1leoi6jing4ge3cing4fat6laa1,跟住佢話如果你打破咗我地嘅誓言嘅話呢就有呢類型嘅懲罰啦
225,gam2lai6jyu4fan1kap1zai3gam2joeng6go2di1gam2joeng6lai4zou6cing4fat6gaa3lo1,咁例如分級制咁樣嗰啲咁樣嚟做懲罰㗎囉
226,hai6lo1ne1go3so2ji5m4syun3hung2bou3ge3bat1gwo3dak6bit6lo1ngo5zing6hai6gok3dak1,係囉呢個所以唔算恐怖嘅不過特別囉我淨係覺得
227,hai6aa3hai6aa3,係呀係呀
228,hok6saang1deoi3lou5si1zeoi3bat1ging3,學生對老師最不敬
229,jing1goi1dou1hai6ji5ji4gaa1lai4gong2ne1ho2nang4lou5go2pai1hoi1ci2teoi3jan2laa1gam2san1go2pai1lai4ne1zau6ho2nang4san1go2pai1m4gau3wai1jim4so2ji5zau6ling6dou3di1hok6saang1ji4gaa1mou5zo2ne1go3zyun1si1bat1fan1lo1keoi5dei6,應該都係以而家嚟講呢可能老嗰批開始退隱啦咁新嗰批嚟呢就可能新嗰批唔夠威嚴所以就令到啲學生而家冇咗呢個尊師不分囉佢地
230,keoi5dei6deoi3lou5si1ji5cin4ngo5dei6wui5giu3sing3gan1zyu6zi1hau6giu3me1lou5si1ho2nang4lei5lou5si1aa3can4lou5si1aa3zoeng1lou5si1zi1leoi6,佢地對老師以前我地會叫姓跟住之後叫咩老師可能李老師呀陳老師呀張老師之類
231,daan6hai6ji4gaa1hai6zik6zip3ho2nang4giu3keoi5cyun4meng2gaa3lo1kwaa1zoeng1dou3,但係而家係直接可能叫佢全名㗎囉誇張到
232,waak6ze2hai6jing1man4meng2lo1,或者係英文名囉
233,gam2ngo5zau6ngo5deoi3ne1di1ngo5zau6m4hai6hou2gaa3lo1ngo5zau6m4hai6hou2zung1ji3gam2joeng6,咁我就我對呢啲我就唔係好㗎囉我就唔係好鐘意咁樣
234,ze1hai6ci2zung1jan4dei6hai6daai6gwo3nei5ci2zung1jan4dei6tung4maai4nei5mei6jau5ne1go3zi1gaak3lo1ngo5jing6wai4nei5mei6jau5ne1go3zi1gaak3ho2ji5tung4keoi5ping4hei2ping4zo6lo1,啫係始終人地係大過你始終人地同埋你未有呢個資格囉我認為你未有呢個資格可以同佢平起平坐囉
235,so2ji5ne1joeng6je5jau6gei2jim4zung6aa3ngo5gok3dak1,所以呢樣野又幾嚴重呀我覺得
236,gwan1zi2bat1laap6ngai4coeng4zi1haa6ngo5do1sou3zau6jing1goi1m4wui5mou5si6mou5gon3zi6gei2ming4ming4mou5zou6zau6mou5lei5jau4wui5dak6dang1heoi3bong1keoi5sau2ge3,君子不立危場之下我多數就應該唔會冇事冇幹自己明明冇做就冇理由會特登去幫佢手嘅
237,tung4maai4pang4jau5ne1joeng6je5ngo5jing6wai4jyu4gwo3nei5jiu3zou6keoi5jat1go3zi1sam1hou2jau5ge3waa6nei5mou5lei5jau4hai6heoi3zung3jung4keoi5ne1di1ge3ok3zaap6nei5jing1goi1hai6faan2ji4bei2go3gei1wui6keoi5goi2gwo3lo1,同埋朋友呢樣野我認為如果你要做佢一個知心好友嘅話你冇理由係去縱容佢呢啲嘅惡習你應該係反而俾個機會佢改過囉
238,ze1hai6jyu4gwo3keoi5m4hang2goi2ge3keoi5jiu3tyut3zyut6dyut6me1ne1go3kyut3dyun3jiu3tung4nei5heoi3zyut6gaau1ge3zi1leoi6gam2mai6zyut6gaau1lo1,啫係如果佢唔肯改嘅佢要脫絕奪咩呢個決斷要同你去絕交嘅之類咁咪絕交囉
239,jan1wai6mou5gai3gaa3nei5gei3jin4nei5m4tung4ngo5hai6ji5ging1hai6ne1go3seoi2fo2bat1jung4ge3gam2joeng6ngo5tung4nei5ge3ne1go3fong1hoeng3lei5nim6hai6m4tung4ge3gam2mou5bit1jiu3koeng5kau4gaa3hai6mai6,因為冇計㗎你既然你唔同我係已經係呢個水火不容嘅咁樣我同你嘅呢個方向理念係唔同嘅咁冇必要強求㗎係咪
240,jau5ge3,有嘅
241,jau5di1zung1man4ze1hai6hou2ci5ji4gaa1san1ngo5dei6jau5jat1pai1san1ge3lou5si1lai4zo2,有啲中文啫係好似而家新我地有一批新嘅老師嚟咗
242,keoi5dei6san1ge3gam2jau5jat1go3san1ge3zau6gaau3ngo5dei6zung1man4ge3,佢地新嘅咁有一個新嘅就教我地中文嘅
243,ngo5gok3dak1keoi5gaau3dak1hai6bei2gaau3hou2tung4mai4keoi5hou2jung6sam1lo1keoi5mui5ci3keoi5hou2zoek6gan2ngo5dei6zi6gei2ge3sing4zik1,我覺得佢教得係比較好同埋佢好用心囉佢每次佢好着緊我地自己嘅成積
244,bei2hei2kei4taa1gau6go2pai1lai4gong2ne1gau6go2pai1ho2nang4ging1jim6hou2gwo3keoi5daan6hai6keoi5zau6bei2gaau3hang2fu6ceot1lo1,比起其他舊嗰批嚟講呢舊嗰批可能經驗好過佢但係佢就比較肯付出囉
245,keoi5ho2nang4ceoi4zo2zi6gei2hok6haau6kwai1ding6ge3gung1zok3zi2zi1ngoi6keoi5wui5zi6gei2ngaak6ngoi6zing2jat1di1ngaak6ngoi6ge3gung1zok3zi2aa3waak6ze2hai6jat1di1zi1liu6aa3heoi3fu6zo6ngo5dei6gang3gaa1heoi3liu5gaai2gang3gaa1heoi3jung4ji6ling6ngo5dei6heoi3tai4gou1zi6gei2ge3sing4zik1lo1,佢可能除咗自己學校規定嘅工作紙之外佢會自己額外整一啲額外嘅工作紙呀或者係一啲資料呀去輔助我地更加去了解更加去容易令我地去提高自己嘅成積囉
246,ngo5gok3dak1hai2ji4gaa1lai4gong2jat1di1nin4hing1ge3lou5si1ho2ji5zou6dou3ne1go3dei6bou6ngo5gok3dak1hai6hou2naan4dak1gaa3lo1,我覺得喺而家嚟講一啲年輕嘅老師可以做到呢個地步我覺得係好難得㗎囉
247,gei1bun2soeng6cyun4bou6dou1gei3dak1ge3hai6aa3,基本上全部都記得嘅係呀
248,kei4sat6ngo5zau6m4hai6hou2cing1co2ge3,其實我就唔係好清楚嘅
249,ze1hai6hou2ci5teng1gwo3hou2ci5m4zi1bin1go3bui3do1fan1keoi5dei6ji5cin4waa6keoi5dei6faat3keoi5dei6hou2ci5waa6faat3mung6ge3si4hau6keoi5dei6faat3dou3dat6jin4zi1gaan1jau5ling4gam2ge3si4hau6keoi5dei6wui5daai3zyu6ngaan5geng3geng1zi6gei2tai2m4dou3aa1maa3,啫係好似聽過好似唔知邊個貝多芬佢地以前話佢地發佢地好似話發夢嘅時候佢地發到突然之間有靈感嘅時候佢地會帶住眼鏡驚自己睇唔到呀嘛
250,gam2kei4sat6ngo5jau5siu2siu2tung4keoi5jat1joeng6ge3gam2gok3ge3,咁其實我有少少同佢一樣嘅感覺嘅
251,ze1hai6ngo5faat3mung6go2jan1wai6ci2zung1ngo5zi6gei2jau5gan6si6laa1ngo5m4zi1dim2gaai2faat3mung6ge3si4hau6mong6ge3je5ne1hai6wui5saau2wai4mung4di1ge3,啫係我發夢嗰因為始終我自己有近視啦我唔知點解發夢嘅時候望嘅野呢係會稍為濛啲嘅
252,so2ji5ngo5dou1m4hai6hou2cing1co2,所以我都唔係好清楚
253,bat1gwo3sai3go3go2zan6si4zau6ji5hak1baak6wai4zyu2ge3,不過細個嗰陣時就以黑白為主嘅
254,ji4gaa1zau6ho2nang4hai6ji5zi6gei2san1bin1ge3waan4ging2wai4zyu2lo1jau5ngaan4sik1gaa3lo1,而家就可能係以自己身邊嘅環境為主囉有顏色㗎囉
255,daan6hai6zau6ho2nang4nei5wui5gam2gok3soeng6keoi5dei6dim2gaai2ling4se3go3waan4ging2wui5fut3zo2aa3waak6ze2hai6sau1zaak3zo2zi1leoi6lo1,但係就可能你會感覺上佢地點解零舍個環境會闊咗呀或者係收窄咗之類囉
