NUM, PINYIN, EXPECTED
386,sai3di1ge3sing4si5leoi6bin6go2di1jan4le1dou1bei2gaau3bou2sau2di1lo1si1soeng2dou1hai6bei2gaau3sau2gau6di1,細啲嘅城市裏便嗰啲人呢都比較保守啲囉思想都係比較守舊啲
387,Daan6hai6fung1bai3di1lo1,但係封閉啲囉
388,Jan1wai6keoi5dei6deoi3ngoi5gaai3ge3zip3zuk1hai6siu2di1aa1maa3,因為佢哋對外界嘅接觸係少啲吖嘛
389,so2ji5keoi5dei6ge3si1soeng2ho2nang4bei2gaau3fung1bai3di1,所以佢哋嘅思想可能比較封閉啲
390,Deoi3ngoi5zuk1zau6mou5gam3jung4ji6zip1sau3lo4daan6hai6daai6sing4si5ngo5gok3dak1zau6,對外族就冇咁容易接受囉但係大城市我覺得就
391,dak6bit6Do1leon4Do1ji5ging1,特別多倫多已經
392,mou5mat1li1di1gam2ge3jin6zoeng6haa6,冇乜呢啲噉嘅現象吓
393,Ji5cin4lei5gong2hai2Gaa1Laa4Daai6go2di1hau6saang1go2di1ze1hai6,以前你講喺加拿大嗰啲後生嗰啲即係
394,nin4cing1sai3go2di1jat1doi6laa1,年青細嗰啲一代啦
395,Ji5cin4ji4man4zai2leoi2le1,以前移民仔女呢
396,hai6gin1dou2fu6mou5jan1wai6hou2kan4lik6zou6je5,係見到父母因為好勤力做嘢
397,tung4maai4,同埋
398,sang1wut6bei2gaau3ze1hai6,生活比較即係
399,bei2gaau3mou5gam3fu3jyu6lo1,比較冇咁富裕囉
400,jan1wai6hai2,因為喺
401,hai2sai1fong1dak6bit6hai2bak1mei5zau1le1,喺西方特別喺北美洲呢
402,jat1bun1lei4gong2dou1hai6bei2aa3zau1hai6zeon3bou6tung4fu3jyu6aa1maa3,一般嚟講都係比亞洲係進步同富裕吖嘛
403,so2ji5hai2ngoi5dei6lei4ge3jan4do1sou3dou1hai6kung4di1gaa3,所以喺外地嚟嘅人多數都係窮啲㗎
404,Dak6bit6,特別
405,ze1hai6waa6nei5ji4man4lei4dou3le2dou1hai6bei2gaau3kung4,即係話你移民嚟到呢都係比較窮
406,Kung4kwan3di1,窮困啲
407,Gam2,噉
408,jan1wai6sang1wut6le1jau6jat1bun1ge3ji4man4,因為生活呢又一般嘅移民
409,fu6mou5le1dou1hou2kan4lik6zou6je5,父母呢都好勤力做嘢
410,bei2gaau3san1fu2,比較辛苦
411,Gam2,噉
412,di1zai2leoi5ge3gin3dou2le1keoi5dei6zi6jin4le1zau6keoi5dei6ge3,啲仔女嘅見到呢佢哋自然呢就佢哋嘅
413,zoeng2daai6le1dou1tai2dou2gam2zau6,長大呢都睇到噉就
414,keoi5dei6dou1hou2juk6hou2jau5sam1gei1heoi3duk6syu1,佢哋都好用好有心機去讀書
415,tung4maai4keoi5dei6go2go3,同埋佢哋嗰個
416,duk6syu1go2go3ge3muk6biu1dou1hou2cing1sik1zau6jat1ding6jiu3duk6syu1hou2,讀書嗰個嘅目標都好清晰就一定要讀書好
417,Gan2zyu6ceot1lei4wan2hou2gung1,跟住出嚟搵好工
418,Wan2dou2hou2gung1le3gam2zau6zaan6cin2gam2zau6jau5ho2ji5ho2ji5jau5cin2gam2zau6ho2ji5,搵到好工呢噉就賺錢噉就有可以可以有錢噉就可以
419,ho2ji5m4sai2hou2ci5fu6mou5gam2zou6je5gam3san1fu2,可以唔使好似父母噉做嘢咁辛苦
420,so2ji5ji5cin4go2di1,所以以前嗰啲
421,ji4man4ge3,移民嘅
422,Ze1hai6ji4man4ge3zi2leoi5,即係移民嘅子女
423,Go2di1sai3lou6haa6jat1doi6le1,嗰啲細路下一代呢
424,Keoi5dei6dou1hou2,佢哋都好
426,go3muk6biu1dou1hou2cing1sik1,個目標都好清晰
427,Gam2duk6syu1dou1hou2hou2hou2zoeng2zeon3aa3,噉讀書都好好好長進啊
428,Gam2joeng2ge3,噉樣嘅
429,ji4gaa1go3se5wui2waan4ging2sai3gaai3ging1zai3waan4ging2aa1goi2bin3zo2laa1,而家個社會環境世界經濟環境吖改變咗啦
430,hai2,喺
431,jat1bun1ge3ji4man4,一般嘅移民
432,lei4dou3Gaa1Laa4Daai6dou1m4hai6gam3hou2ci5ji5cin4gam3cing1pan4,嚟到加拿大都唔係咁好似以前咁清貧
433,hou2do1dou1hai6,好多都係
434,dou1ji5ging1hou2fu3jyu6aa3,都已經好富裕啊
435,Dak6bit6deoi3haa6jat1doi6,特別對下一代
436,jat1,一
437,jing1goi1gam2gok3ji5cin4,應該噉講以前
438,ge3ji4man4lei4dou3,嘅移民嚟到
439,jan1wai6jau5dak1sing4gung1gam2zau6bei2gaau3fu3jyu6laa3,因為有得成功噉就比較富裕喇
440,Gam2jik6dou1m4soeng2,噉亦都唔想
441,heoi3haa6jat1doi6le1hou2ci5keoi5dei6gam2ji5cin4gam3san1fu2,去下一代呢好似佢哋噉以前咁辛苦
442,Gam2ji4ce2li1jat1go3li1jat1baan1ji4man4ge3,噉而且呢一個呢一班移民嘅
443,ge3fu6mou5le3,嘅父母呢
444,dou1hou2do1dou1hai6,都好多都係
445,hou2jau5zi3sik1,好有智識
446,hai6hai6,係係
447,hai6jat1di1zik1jip6ge3jan4laa1,係一啲職業嘅人啦
448,so2ji5,所以
449,dou1jau5hou2sing4gung1gam2so2ji5keoi5dei6dou1hou2lek1,都有好成功噉所以佢哋都好叻
450,Gam2zau6tung4gai3li1zai2leoi2ge3,噉就同呢啲仔女嘅
451,ge3mei5loi5aa3hou2do1zoeng2daai6aa3,嘅未來啊好多長大啊
452,ge3si4ge3ge3si4hau6le1,嘅嘅嘅時候呢
453,bei2keoi5dei6hou2zau1coeng4ge3on1paai4aa3,畀佢哋好周詳嘅安排啊
454,Jik6dou1hou2,亦都好
455,hou2soeng2keoi5dei6sing4coi4aa3gam2,好想佢哋成才啊噉
456,so2ji5deoi3keoi5dei6dak6bit6hai6,所以對佢哋特別係
457,hai6bou2wu6sing3do1di1lo1,係保護性多啲囉
458,Gam2li1di1zau6hai6hai2tou2sang1tou2zoeng2ge3haa6jat1doi6laa1,噉呢啲就係喺土生土長嘅下一代啦
459,so2ji5jan1wai6fu6mou5hai6gam2joeng2tung4keoi5dei6zau1coeng4gam2lei4dou3on3paai4,所以因為父母係噉樣同佢哋周詳噉嚟到安排
460,hai6jat1go3bou2wu6sing4ge3waan4ging2zoeng2daai6,係一個保護性嘅環境長大
461,Gam2keoi5dei6,噉佢哋
462,li1di1ge3bei2gaau3hai6ji2laai6sing3do1di1lo3,呢啲嘅比較係倚賴性多啲囉
463,gam2keoi5dei6duk6syu1jat1bun1dou1dou1mou5man6tai4gaa3,噉佢哋讀書一般都都冇問題㗎
464,Jan1wai6keoi5dei6ge3zi1jyun4aa3,因為佢哋嘅資源啊
465,hou2do1ge3gung1jing6laa1,好多嘅供應啦
466,Gam2jau6hou2jau5,噉又好有
467,haa6zoeng2daai6ge3si4hau6,吓長大嘅時候
468,go2go3pui3fan6aa3pui4juk6go3aa3go2di1,嗰個培訓啊培育個啊嗰啲都
469,hai6hou2hou2jau1loeng4aa3,係好好優良啊
470,so2ji5keoi5dei6dou1aa4jau5hou2do1ge3jau1jau1sing3ge3dei6fong1,所以佢哋都有好多嘅優優勝嘅地方
471,so2ji5keoi5dei6haa5jat1bun1dou1dou1mou5man6tai4,所以佢哋吓一般都都冇問題
472,Ling6ngoi6jat1di1le1zau6hai6ji4gaa1ge3san1bei2gaau3san1ji4man4,另外一啲呢就係而家嘅新比較新移民
473,san1lei4ge3ji4man4,新嚟嘅移民
474,Keoi5dei6dou1bei2gaau3fu3jyu6laa1hou2ci5ngo5zing3waa6gong2,佢哋都比較富裕啦好似我正話講
475,Gam2keoi5dei6bei2gaau3fu3jyu6le1deoi3di1sai3deoi3di1zai2leoi5jau6jau6bei2gaau3zung6jung6lo3,噉佢哋比較富裕呢對啲細對啲仔女又又比較縱容囉
476,Gam2hou2do1dou1m4soeng2keoi5dei6san1fu2,噉好多都唔想佢哋辛苦
477,so2ji5,所以
478,haa4gaau3dou3hou2do1li1di1,吓搞到好多呢啲
479,san1jat1doi6ge3ji4man4,新一代嘅移民
480,Dak6bit6m4hai6hai2Gaa1naa4Daai6ceot1sai3ge3ze1hai6gwo3lei4ge3nin4cing1ge3ni1di1jat1doi6le1,特別唔係喺加拿大出世嘅即係過嚟嘅年青嘅呢啲一代呢
481,hai2,喺
482,dou1hai6bei2gaau3fu3jyu4tung4maai4bei2gaau3,都係比較富裕同埋比較
483,hai6,係
484,so2wai6aa3,所謂啊
485,so2ji5zau6,所以就
487,m4seoi1jiu3gam3san1fu2,唔需要咁辛苦
488,haa4gam2ceot1heoi3duk6syu1aa3go2di1dou1mou5mat1hing1ceoi3ge3,吓噉出去讀書啊嗰啲都冇乜興趣嘅
489,haa5,吓
490,Gam2so2ji5,噉所以
491,zau6hai6,就係
492,dou1hou2daai6fan1bit6gaa3tung4ze1hai6ngo5dei6ji5cin4co1,都好大分別㗎同即係我哋以前初
493,ji4man4,移民
494,lei5dou3gaa1naa4daai6ge3si4hau6,嚟到加拿大嘅時候
495,Zeoi3daai6fan1bit6zau6hai6gaau3juk6seoi2zeon2lo1,最大分別就係教育水準囉
496,Ngo5baa4baa1maa6maa1go2jat1doi6ge3gaau3juk6seoi2zeon2bei2gaau3dou1hai6seoi2ping4hou2dai1lo1,我爸爸媽媽嗰一代嘅教育水準比較都係水平好低囉
497,aa4keoi5dei6dou1hai6do1sou3dou1hai6lou4gung1ge3,吓佢哋都係多數都係勞工嘅
498,kaau3kaau3,靠靠
499,gam2ge3nang4lik6heoi3heoi3wai4sang1lo1,噉嘅能力去去維生囉
500,Gaau3gaau3kan4lik6,較較勤力
501,Ngo5dei6san1li1jat1doi6,我哋新呢一代
502,ngo5dei6zau6hai6bei2jau5jau5gou1dang2gaau3juk6,我哋就係畀有有高等教育
503,bei2zi3sik1seoi2zeon2bei2gaau3gou1di1lo1,比智識水準比較較高啲囉
504,Gam2,噉
505,jan1wai6ngo5dei6zi3sik1seoi2zeon2gou1di1so2ji5ngo5dei6jau6aa3jau6bun2si3di1nang4go3di1,因為我哋智識水準高啲所以我哋有又本事啲能幹啲
506,Deoi3zai2leoi5ge3,對仔女嘅
507,gaau3joeng5le3,教養呢
508,jau6ci5fu4zau6jau5do1di1so2wai6ge3fong1faat3,又似乎就有多啲所謂嘅方法
509,hou2jyu5m4hou2le1ceot1lei4ge3gaau6gwo2le1,好與唔好呢出嚟嘅效果呢
510,jau5mei5bit1jat1ding6hai6hou2ge3haau6gwo2ge3,又未必一定係好嘅效果嘅
511,aa4jan1wai6ji5cin4ngo5dei6gin3dou2fu6mou5,吓因為以前我哋見到父母
512,gam3kung4aa3,咁窮啊
513,Daan6hai6jau6mou5mat1gaau3juk6,但係又冇乜教育
514,Ze1hai6zi3sik1jau6dai1,即係智識又低
515,Daan6hai6gin3dou2keoi5dei6zou6je5hou2san1fu2le3,但係見到佢哋做嘢好辛苦呢
516,ze1hai6keoi5dei6ji5ging1bei2ngo5dei6jat1go3hou2hou2ge3,即係佢哋已經畀我哋一個好好嘅
517,Gam2deoi3ngo5dei6zau6,噉對我哋就
518,zau6wui5jau5hou2daai6jing2hoeng2,就會有好大影響
519,Daan6hai6gam2jat6jan1wai6,但係今日因為
520,ngo5ngo5dei6jau5zo2sing4gung1laa1,我我哋有咗成功啦
521,gam2,噉
522,gam2jin4hau6ngo5dei6jau6jau6hou2lek1laa3,噉然後我哋又又好叻啦
523,Gam2di1sai2leoi5gin3dou2ngo5dei6,噉啲仔女見到我哋
524,jat1bun1ge3sang1wut6dou1hou2syu1fuk6,一般嘅生活都好舒服
525,heoi3leoi5hang4aa3,去旅行啊
527,zyu6ge3uk1aa3,住嘅屋啊
528,zaa1gaa3ce1aa3me1dou1ji5ging1hai6,揸架車啊咩都已經係
529,ze1hai6hou2hou2laa1gam2,即係好好啦噉
530,zau6,就
531,gaau2dou3jing2hoeng2dou3haa5jat1doi6le1zau6,搞到影響到下一代呢就
532,gok3dak1,覺得
533,sang1wut6hai6hou2jung4ji6lo1,生活係好容易囉
534,li1di1hou2do1di1mat6zat1ge3gung1jing3le1hou2jung4ji6dak1dou3,呢啲好多啲物質嘅供應呢好容易得到
535,so2ji5keoi5dei6zau6m4wui5gam3zan1sik1,所以佢哋就唔會咁珍惜
536,haa4jik6dou1m4sik1dak1dim2joeng2heoi3zi6gei2heoi3zang1ceoi2lo1me1dou1,吓亦都唔識得點樣去自己去爭取囉咩都
537,lam2zyu6jau5fu6mou5ge3gung1jing3,諗住有父母嘅供應
539,Dak6bit6ge3daai6si6,特別嘅大事
541,zau6hai6,就係
542,ngo5dei6hai2li1dou6hoi1ci2gin3laap6ngo5dei6ge3gaa1ting4laa1,我哋喺呢度開始建立我哋嘅家庭啦
543,Jyu4go2lei5gong2waa6dak6bit6zung3daai6ge3si6,如果你講話特別重大嘅事
544,hou2ge3zau6hai6,好嘅就係
545,ze1hai6di1zai2leoi2ceot1sai3laa1,即係啲仔女出世啦
546,Li1di1zau6hai6daai6si6laa1,呢啲就係大事啦
547,Gam2gan1zyu6di1tai2zyu6di1zai2leoi2zoeng2daai6gam2keoi5dei6duk6jyun4syu1,噉跟住啲睇住啲仔女長大噉佢哋讀完書
548,haa4bat1jip6li1di1dou1hai6daai6si6aa1,吓畢業呢啲都係大事吖
549,jan1wai6ngo5dei6,因為我哋
550,dou1hai6zi6gei2lei4,都係自己嚟
551,li1go3ge3dei6fong1,呢個嘅地方
552,so2ji5,所以
553,baa4baa1maa4maa1aa3hou2do3dou1zung6hai6hai2Hoeng1Gong2m4hai6tung4ngo5dei6jat1cai4,爸爸媽媽啊好多都仲係喺香港唔係同我哋一齊
554,so2ji5lei5waa6jau5mat1dak6bit6daai6si6uk1kei2faat3sang1ge3si6,所以你話有乜特別大事屋企發生嘅事
555,dou1hai6wai4jiu2zyu6ngo5dei6zi6gei2li1go3uk1kei2lo1Ze1hai6ngo5dei6zi6gei2gin3laap6go3li1go3uk1kei2Gam2jan1wai6ngo5dei6dou1hai6,都係圍繞住我哋自己呢個屋企囉即係我哋自己建立個呢個屋企噉因為我哋都係
556,jau5hau6saang1go2si4hoi1ci2gin3laap6,由後生嗰時開始建立
557,so2ji5,所以
558,mou5mat1dak6bit6waa6,冇乜特別話
559,jau5di1me1daai6si4haa6ngo5zi6gei2haa6ngo5dei6,有啲咩大事吓我自己吓我哋
560,sai3lou6zai2aa3,細路仔啊
561,ngo5dei6ge3,我哋嘅
562,tung4taai3taai2ge3fan1jan1aa3go2di1dou1,同太太嘅婚姻啊嗰啲都
563,dou1hou2hou2gin6hong1hou2wan2gu3aa1,都好好健康好穩固吖
564,so2ji5,所以
566,dak6bit6,特別
567,jau5me1daai6si6dou1,有咩大事都
568,dou1mou5mat1waa6dak6bit6ge3daai6si6aa3gam2zau6jau6mou5me1di1,都冇乜話特別嘅大事吖噉就又冇咩啲
569,jau5di1,有啲
570,ngo5dei6,我哋
571,jau6mou5mat1waa6,又冇乜話
572,daai6beng6aa3waak6ze2dak6bit6ge3daai6ji3ngoi6aa3dou1mou5mat1je5aa3haa4,大病啊或者特別嘅大意外啊都冇乜嘢吓
573,Ngo5zi6gei2go3gaa1ting4m4hai6ngo5jau5di1hing1dai6dou1hai2li1dou6,我自己個家庭唔係我有啲兄弟都喺呢度
574,tung4maai4hai2Gaa1naa4Daai6Wan1Go1Waa4,同埋喺加拿大溫哥華
575,Jau5haa6dak6bit6ji4gaa1jan1wai6zai2leoi2daai6zo2le1,有吓特別而家因為仔女大咗呢
576,gam2ngo5dei6ho2ji5bei2gaau3,噉我哋可以比較
577,zi6jau4di1,自由啲
578,Ngo5dei6fong1dai1zai2leoi2ngo5dei6zau6ho2ji5do1di1faan1heoi3,我哋放低仔女我哋就可以多啲返去
579,haa4taam3ngo5dei6ge3Hoeng1Gong2ge3,吓探我哋嘅香港嘅
580,maa4maa1aa3,媽媽啊
581,can1cik1aa3,親戚啊
582,zi6gei2di1hing1dai6gam2lo3,自己啲兄弟噉囉
583,Jyut6lei4jyut6do1laa3jan1wai6,越嚟越多喇因為
584,zai2leoi2daai6zo2gam2,仔女大咗噉
585,lei5zi1go3gaau1tung1jau6fong1bin6zo2laa1,你知個交通又方便咗啦
586,gam2,噉
587,ji5cin4zau6siu2di1jan1wai6sai3lou6zai2zung6sai3ge3si4hau6zau6,以前就少啲因為細路仔仲細嘅時候就
588,haang4m4hoi1,行唔開
589,Jau6jiu3ziu3gu3di1sai3lou6zai2,又要照顧啲細路仔
590,so2ji5zau6hou2siu2,所以就好少
591,dang2dou3ji4gaa1keoi5dei6daai6zo2le1gam2ngo5dei6zau6bei2gaau3zi6jau4di1ho2ji5ceoi4si4dou1,等到而家佢哋大咗呢噉我哋就比較自由啲可以隨時都
592,dou1dou1faan1heoi3ji4gaa1zeoi3gan6dou1hei2maa5jat1lin4jat1ci3dou1faan3dou3faan3heoi3taam3keoi5dei6haa5,都都返去而家最近都起碼一年一次返到返去探佢哋吓
593,hai2Do1Leon4Do1dou1,喺多倫多都
595,tung4Hoeng1gong2dou1mou5mat1,同香港都冇乜
596,taai3daai6ge3fan1bit6haa5jan1wai6,太大嘅分別吓因為
597,Do1leon4Do1zung1gwok3jan4ge3man4faa3le1dou1,多倫多中國人嘅文化呢都
598,jan1wai6ji4gaa1fo1gei6ge3faat3zin2aa3,因為而家科技嘅發展啊
599,loeng5dei6go2go3so2wai6man4faa3keoi5lei4m4hai6gam3jyun5lo1,兩地嗰個所謂文化距離唔係咁遠囉
600,Keoi5dei6hou2do1si4Hoeng1gong2,佢哋好多時香港
601,faat3sang1ge3je5ze1hai6jau5di1me1lau4hang4ge3je5hou2faai3zau6lei4dou3li1cyun2dou3lei4Gaa1Laa4Daai6Do1leon4Do1li1dou6laa3,發生嘅嘢即係有啲咩流行嘅嘢好快就嚟到呢傳到嚟加拿大多倫多呢度喇
602,so2ji5,所以
603,ngo5dou1gok3dak1mou5mat1dak6bit6ge3,我都覺得冇乜特別嘅
604,Ze1hai6mou5mat1dak6bit6ge3daai6ge3fan1bit6,即係冇乜特別嘅大嘅分別
605,baa4baa1maa4maa1jan1wai6gaau3juk6seoi2zeon2ge3man6ge3jyun4jan1zau6,爸爸媽媽因為教育水準嘅問嘅原因就
608,jyu4gwo2gong2,如果講
609,zing3sik1,正式
610,se2ge3,寫嘅
611,waak6ze2zing3sik1ge3,或者正式嘅
612,dim2gong2aa3ze1hai6,點講啊即係
613,ge3jyu5jin4ge3lang4lik6gam2gang2hai6caa2di1laa1keoi5dei6,嘅語言嘅能力噉梗係差啲啦佢哋
615,tung4maai4jan1wai6se3wui2ge3man4faa3ge3goi2bin3aa3,同埋因為社會嘅文化嘅改變啊
616,gam2si4doi6ge3m4tung4aa3gam2,噉時代嘅唔同啊噉
617,gong2ge3syut3waa6,講嘅說話
618,dong1jin4wui5jau5m4tung4laa1ze1hai6go2di1jyu5jin4do1ho2lang4jau5m4tung4laa1,當然會有唔同啦即係嗰啲語言多可能有唔同啦
620,ngo5gok3jyu5jin4ge3go2go3ge3noi6jung4aa3go3jau6m4tung4laa1jau5hou2do1,我覺語言嘅嗰個嘅內容啊個又唔同啦有好多
621,jau5hou2do1go2di1,有好多嗰啲
622,ze1hai6jat1bun1wui6waa2,即係一般會話
623,jung6ge3,用嘅
624,jung6ge3aa3jung6jat1di1aa3,用嘅啊用一啲啊
625,dou1,都
626,gam2jan1wai6si4doi6ge3m4tung4gam2man4faa3jau6hou2daai6fan1bit6gam2hai6,噉因為時代嘅唔同噉文化又好大分別噉係
627,zau3syun3hai6tung4jat1go3jyu5jin4ze1hai6ngo5gong2ngo5dei6gong2Gwong2Dung1waa2laa3,就算係同一個語言即係我講我哋講廣東話啦
628,dou1dou1ji5ging1hou2daai6fan1bit6gaa3dou1jau5jat1ding6haa5,都都已經好大分別㗎都有一定吓
629,dou1jau5jau5go2di1jau5di1hou2daai6ge3m4tung4,都有有嗰啲有啲好大嘅唔同
630,Daan6hai6jat1bun1lei4gong2dou1ze1hai6m4,但係一般嚟講都即係唔
631,dou1,都
632,deoi3keoi5dei6lei4gong2dou1m4hai6jat1go3man6tai4laa1,對佢哋嚟講都唔係一個問題啦
633,Jan1wai6keoi5dei6dou1hai6ceoi4zyu6se5wui2go2go3goi2bin3,因為佢哋都係隨住社會嗰個改變
634,Keoi5dei6dou1hai2dou6sik1jing3gam2cyun4ceoi4zoek6,佢哋都喺度適應噉傳隨着
635,cyun4mui4aa3hou2do1zai3zou6ceot1lei4go2di1man4faa3gam2keoi5dei6dou1jat1jat1dou6gan1laa1gam2,傳媒啊好多製造出嚟嗰啲文化噉佢哋都一一路跟啦噉
636,Hai2jyu5jin4soeng6bin6loeng5doi6ge3kau1tung1,喺語言上便兩代嘅溝通
637,daai6zi3soeng6dou1hai6mou5mat1man6tai4gaa3,大致上都係冇乜問題㗎
638,zung6jau5di1jan1wai6Hoeng1Gong2bei2cyun4mui4jing2hoeng2hou2daai6,仲有啲因為香港畀傳媒影響好大
639,haa4cyun4mui4,吓傳媒
640,Din6si6aa3sau1jam1gei1aa3din6jing2leoi5bin6gong2hou2do1ni1di1,電視啊收音機啊電影裏便講好多呢啲
641,jan1wai6,因為
643,ze1hai6zau6syun3keoi5dei6nin4gei2daai6jat1di1lou5jat1doi6,即係就算佢哋年紀大一啲老一代
644,keoi5dei6jan1wai6seng4jat6dou1jau5tai2din6si6aa3bei2din6si6man4faa3jing2hoeng2gam2keoi5dei6dou1syun3dou6gan1dak1gei2soeng2gaa3,佢哋因為成日都有睇電視啊畀電視文化影響噉佢哋都算做跟得幾上㗎
645,so2ji5,所以
646,jau5dong1jin2wui5jau5,有當然會有
647,ze1hai6so2wai6doi6,即係所謂代
648,doi6jyu5doi6zi1gaan1go2go3jyu5jin4ge3jat1go3ge3man4faa3,代與代之間嗰個語言嘅一個嘅文化
649,Dong1jin2jau5m4tung4,當然有唔同
650,Daan6hai6jat1bun1lei4gong2,但係一般嚟講
651,dou1mou5mat1dak6bit6ge3,都冇乜特別嘅
652,kau1tung1soeng2min6jau5kwan3naan4,溝通上面有困難
653,Hai6jau5di1,係有啲
654,jau5di1wui5jau5,有啲會有
655,daan6hai6go2di1hai6jau6haa4jau5di1dak6bit6ge3dak6bit6ge3le1dou1wui6jau5ge3jan1wai6jau5di1,但係嗰啲係又吓有啲特別嘅特別嘅呢都會有嘅因為有啲
656,jau5jat1jau5jat1di1bei2gaau3so2wai6ceot1wai2di1ge3cing1nin4jan4aa3,有一有一啲比較所謂出位啲嘅青年人啊
657,hei2fun1dak6dang1,喜歡特登
658,zyun1zyun1dang1le1hai6gong2jat1di1,專專登呢係講一啲
659,hai6keoi5dei6,係佢哋
660,zi1gaan3sin1zi3ming4baak6go2di1go2di1go2di1,之間先至明白嗰啲嗰啲嗰啲
661,go2di1jin4jyu5le3,嗰啲言語呢
662,gam2ho2lang4hai6,噉可能係
663,hai6jau5di1m4tung4aa3Daan6hai6gei1bun2soeng6li1go3dou1m4hai6jat1go3pou2pin3ge3zoeng6zing1lo3,係有啲唔同啊但係基本上呢個都唔係一個普遍嘅象徵囉
664,dong1jin4jau5jan1wai6ngo5dei6m4hai6hai2li1dou6tou2sang1tou2zoeng2,當然有因為我哋唔係喺呢度土生土長
665,aa4gam2ngo5dei6jyu5jin4ge3lang4lik6,吓噉我哋語言嘅能力
666,ci2zung1jan1wai6ji5ging1zoeng2daai6zo2zi1hau6sin1zi3lei4dou3li1dou6le3,始終因為已經長大咗之後先至嚟到呢度呢
667,ci2zung1go2go3jyu5jin4ge3lang4lik6hai6,始終嗰個語言嘅能力係
668,hai6jau5haan6ge3jau5haan6zai3ge3,係有限嘅有限制嘅
669,Faat3jam1aa3tung4maai4jau5si4,發音啊同埋有時
670,si1soeng2ze1hai6tau4lou5soeng3bin6so2biu2soeng2biu2daat6ge3,思想即係頭腦上便所表想表達嘅
671,hai6jau5si4hai6m4m4ci4bat1daat6ji3ze1hai6jung6m4dou2hou2sik1dong3ge3,係有時係唔唔詞不達意啊即係用唔到適當嘅
672,ze1hai6go2go3gong2je5go3fong1sik1lei4dou3heoi3biu2daat6jau5si4wui6,即係嗰個講嘢個方式嚟到去表達有時會
673,jan1wai6go2go3,因為嗰個
674,hai2ngo5dei6go2go3si1soeng2tau4lou5soeng6bin6ngo5dei6ji5ging1hai6bei2ngo5dei6zoeng2daai6ge3zung1man4go2go3waan4ging2haai6aa3,喺我哋嗰個思想頭腦上便我哋已經係畀我哋長大嘅中文嗰個環境係啊
675,gu3ding6zo2,固定咗
676,Jau5si4go2go3,有時嗰個
677,si1soeng2soeng6bin6,思想上便
678,go2go3faan2jing3aa3tung4maai4go2go3biu2daat6hai6wui5,嗰個反應啊同埋嗰個表達係會
679,hai6bei2gaau3jung6jing1man2hai6bei2gaau3naan4ge3jau5si4ze1hai6m4hai6jat1go3gam3zi6jin4ge3,係比較用英文係比較難嘅有時即係唔係一個咁自然嘅
680,zi6jin4ge3,自然嘅
681,ge3jat1go3ge3biu2daat6ge3lang4lik6lo1,嘅一個嘅表達嘅能力囉
682,Gam2tung4ngo5dei6ji4gaa1di1,噉同我哋而家啲
683,zai2leoi5li1jat1doi6li1go3keoi5dei6hai2li1dou6zoeng2daai6,仔女呢一代呢個佢哋喺呢度長大
684,gam2keoi5dei6ge3,噉佢哋嘅
685,ho2ji5waa6keoi5dei6ge3dai6jat1ji5jyu5jin4hai6jing1man2laa1,可以話佢哋嘅第一語語言係英文啦
686,Gam2dong1jin4gam2zau6daai6gaa1bei2ci3hai6jau5go3jau5go3keoi5lei4,噉當然噉就大家彼此係有個有個距離
687,Zau6syun3tung4keoi5dei6kau1tung1le3,就算同佢哋溝通呢
688,ngo5dei6dou1jiu3jung6jing1man2lei4dou3kau3tung1aa1maa3,我哋都要用英文嚟到溝通吖嘛
689,so2ji5,所以
690,haa4gei1bun2soeng6jyu4go2gong2,吓基本上如果講
691,ze1hai6jing1man2ge3,即係英文嘅
692,go2go3,嗰個
693,jing6sik1go2go3ge3cing4dou6le1waak6ze2ngo5dei6liu5gaai2go3cing4dou6le1hai6mou5man6tai4,認識嗰個嘅程度呢或者我哋了解個程度呢係冇問題
694,Daan6hai6zyu2jiu3hai6biu2daat6,但係主要係表達
695,tung4maai4go2go3faan2jing3,同埋嗰個反應
696,fong1min6go2go3ge3lang4lik6hai6ci2zung1jau5jau5,方面嗰個嘅能力係始終有有
697,jau5jau5haan6zai3,有有限制
698,Zau6mou5gam2mou5tung4hai2li1dou6zoeng2daai6,就冇咁冇同喺呢度長大
699,go2di1go2go3jyu5jin4ge3lang4lik6gam3,嗰啲嗰個語言嘅能力咁
700,hai6lei4dak1gam3zi6jin4,係嚟得咁自然
701,ci3zung1ngo5dei6mou5,始終我哋冇
702,mou5li1jat1zung2,冇呢一種
703,haa4heoi3m4dou2li1go3gam2ge3cing4dou6haa4,吓去唔到呢個噉嘅程度吓
704,nei5ho2m4ho2ji5zoi3gong2do1ci3aa3,你可唔可以再講多次啊
705,wui5jau5jan1wai6,會有因為
706,Ngo5dei6hai2Hoeng1Gong2zoeng2daai6go2go3waan4ging2ge3dak6bit6aa1maa3,我哋喺香港長大嗰個環境嘅特別吖嘛
707,Jan1wai6ngo5dei6hai2Hoeng1Gong2zoeng2daai6waan4ging2ge3si4hau6ngo5dei6duk6syu1hai6,因為我哋喺香港長大環境嘅時候我哋讀書係
708,hai6waa6ze1hai6gong2zau6waa6jiu3jung6jing1man2haa4daan6hai6,係話即係講就話要用英文吓但係
709,jat1bun1lei4gong2jan1wai6dou1hai6,一般嚟講因為都係
710,zung1gok3jan4ge3se5wui2,中國人嘅社會
711,so2ji5ngo5dei6gong2ge3,所以我哋講嘅
